Round_num,Winner_Id,Loser_Id,WRank,LRank,WPts,LPts,Wsets,Lsets,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,SetsTotales,LabelWinnerRank,LabelWinnerPoints,LabelWinnerOddsB65,LabelWinnerOddsPS,LabelWinnerOddsMAX,LabelWinnerOddsAvg,WinnerRoundsWon,LoserRoundsWon,LabelWinnerRounds,LabelWinnerRoundsAndOddsAvg,WinnerRoundsLost,LoserRoundsLost,WinnerRoundsPlayed,LoserRoundsPlayed,LabelWinnerRoundsWonOverAll,LabelLoserRoundsWonOverAll
1,257,147,97,197.0,634,303.0,3.0,2.0,2.0,1.8,2.12,1.81,2.18,1.91,2.06,1.77,5,1.0,1.0,0,0,0,0,3,2,1,1,3,4,6,6,0.5,0.3333
1,36,281,29,113.0,1415,471.0,3.0,0.0,1.44,2.75,1.48,2.86,1.54,3.02,1.46,2.72,3,1.0,1.0,1,1,1,1,1,0,1,1,3,4,4,4,0.25,0.0
1,27,152,5,182.0,4870,320.0,3.0,0.0,1.05,2.26,1.62,2.26,1.03,25.0,1.02,19.0,3,1.0,1.0,1,1,1,1,5,0,1,1,2,1,7,1,0.7143,0.0
1,56,77,57,61.0,910,888.0,3.0,2.0,2.75,1.44,2.8,1.5,2.86,1.55,2.67,1.48,5,1.0,1.0,0,0,0,0,1,0,1,1,1,3,2,3,0.5,0.0
1,251,33,37,306.0,1220,166.0,3.0,1.0,1.16,5.0,1.2,5.24,1.2,6.13,1.17,5.18,4,1.0,1.0,1,1,1,1,4,1,1,1,1,2,5,3,0.8,0.3333
1,260,186,117,101.0,463,596.0,3.0,1.0,1.5,2.62,1.46,2.95,1.57,2.95,1.51,2.58,4,0.0,0.0,1,1,1,1,3,3,0,1,1,3,4,6,0.75,0.5
1,62,263,11,146.0,2415,383.0,3.0,1.0,1.16,5.0,1.19,5.42,1.22,5.8,1.17,5.13,4,1.0,1.0,1,1,1,1,6,0,1,1,1,3,7,3,0.8571,0.0
1,113,139,21,307.0,1710,165.0,3.0,0.0,1.04,13.0,1.04,15.08,1.06,15.72,1.03,12.49,3,1.0,1.0,1,1,1,1,6,0,1,1,0,3,6,3,1.0,0.0
1,10,181,141,92.0,398,665.0,3.0,0.0,2.1,1.72,2.27,1.71,2.3,1.77,2.18,1.69,3,0.0,0.0,0,0,0,0,3,3,0,0,2,1,5,4,0.6,0.75
1,98,175,35,266.0,1280,207.0,3.0,2.0,1.25,4.0,1.25,4.46,1.29,4.55,1.25,4.05,5,1.0,1.0,1,1,1,1,4,3,1,1,1,2,5,5,0.8,0.6
1,271,252,96,156.0,639,351.0,3.0,1.0,1.61,2.3,1.65,2.4,1.69,2.4,1.63,2.3,4,1.0,1.0,1,1,1,1,4,1,1,1,0,3,4,4,1.0,0.25
1,242,46,16,53.0,2030,974.0,3.0,0.0,1.2,4.5,1.22,4.85,1.3,4.85,1.22,4.37,3,1.0,1.0,1,1,1,1,4,2,1,1,2,4,6,6,0.6667,0.3333
1,240,123,108,68.0,506,849.0,3.0,2.0,1.5,2.62,1.54,2.66,1.57,2.66,1.51,2.57,5,0.0,0.0,1,1,1,1,1,4,0,0,1,2,2,6,0.5,0.6667
1,118,253,3,102.0,5615,594.0,3.0,0.0,1.01,21.0,1.01,25.99,1.03,28.5,1.01,20.11,3,1.0,1.0,1,1,1,1,6,2,1,1,1,5,7,7,0.8571,0.2857
1,21,287,9,44.0,3020,1155.0,3.0,2.0,1.14,5.5,1.16,6.28,1.17,6.28,1.15,5.52,5,1.0,1.0,1,1,1,1,5,1,1,1,2,3,7,4,0.7143,0.25
1,134,179,69,278.0,835,201.0,3.0,1.0,1.53,2.5,1.53,2.71,1.58,2.71,1.51,2.56,4,1.0,1.0,1,1,1,1,4,1,1,1,3,2,7,3,0.5714,0.3333
1,277,116,72,94.0,806,662.0,3.0,2.0,1.4,2.75,1.48,2.86,1.48,3.0,1.44,2.8,5,1.0,1.0,1,1,1,1,4,0,1,1,2,3,6,3,0.6667,0.0
1,103,104,67,30.0,850,1400.0,3.0,2.0,2.2,1.66,2.3,1.69,2.33,1.76,2.22,1.67,5,0.0,0.0,0,0,0,0,3,4,0,0,1,2,4,6,0.75,0.6667
1,41,206,51,76.0,1020,753.0,3.0,1.0,1.4,3.0,1.4,3.22,1.44,3.22,1.38,3.04,4,1.0,1.0,1,1,1,1,4,3,1,1,3,3,7,6,0.5714,0.5
1,248,110,39,213.0,1212,278.0,3.0,1.0,1.14,5.5,1.11,8.05,1.14,8.5,1.1,7.07,4,1.0,1.0,1,1,1,1,5,0,1,1,1,3,6,3,0.8333,0.0
1,129,243,160,34.0,342,1300.0,3.0,1.0,1.4,3.0,1.5,2.8,1.5,3.0,1.43,2.83,4,0.0,0.0,1,1,1,1,2,0,1,1,2,3,4,3,0.5,0.0
1,109,86,38,412.0,1220,96.0,3.0,0.0,1.06,11.0,1.04,15.92,1.07,15.92,1.04,11.48,3,1.0,1.0,1,1,1,1,6,0,1,1,0,1,6,1,1.0,0.0
1,30,226,190,206.0,313,291.0,3.0,1.0,2.1,1.72,2.34,1.68,2.34,1.75,2.13,1.71,4,1.0,1.0,0,0,0,0,3,1,1,1,0,3,3,4,1.0,0.25
1,201,217,85,43.0,682,1175.0,1.0,0.0,2.5,1.53,2.6,1.56,2.6,1.58,2.49,1.54,1,0.0,0.0,0,0,0,0,3,0,1,1,2,4,5,4,0.6,0.0
1,276,160,60,80.0,894,720.0,3.0,0.0,1.44,2.75,1.48,2.86,1.48,2.94,1.45,2.77,3,1.0,1.0,1,1,1,1,4,3,1,1,3,4,7,7,0.5714,0.4286
1,88,131,13,100.0,2120,602.0,3.0,2.0,1.08,9.0,1.09,9.01,1.1,9.6,1.08,8.35,5,1.0,1.0,1,1,1,1,6,1,1,1,0,3,6,4,1.0,0.25
1,114,246,155,41.0,356,1190.0,3.0,2.0,2.75,1.44,2.8,1.5,2.9,1.5,2.77,1.44,5,0.0,0.0,0,0,0,0,3,2,1,1,2,1,5,3,0.6,0.6667
1,164,291,22,134.0,1665,421.0,3.0,0.0,1.06,11.0,1.06,12.02,1.07,12.5,1.05,10.45,3,1.0,1.0,1,1,1,1,7,1,1,1,0,2,7,3,1.0,0.3333
1,91,229,40,24.0,1200,1620.0,3.0,1.0,1.72,2.1,1.69,2.3,1.74,2.3,1.68,2.19,4,0.0,0.0,1,1,1,1,5,2,1,1,1,4,6,6,0.8333,0.3333
1,144,93,8,119.0,3355,462.0,3.0,0.0,1.07,10.0,1.05,13.9,1.08,14.5,1.05,11.12,3,1.0,1.0,1,1,1,1,5,1,1,1,2,1,7,2,0.7143,0.5
1,15,52,315,84.0,159,689.0,0.0,1.0,1.44,2.75,1.43,3.05,1.51,3.05,1.45,2.77,1,0.0,0.0,1,1,1,1,1,1,0,1,2,2,3,3,0.3333,0.3333
1,35,73,185,81.0,317,717.0,3.0,1.0,1.5,2.62,1.47,2.9,1.54,2.9,1.49,2.65,4,0.0,0.0,1,1,1,1,2,0,1,1,0,1,2,1,1.0,0.0
1,71,286,157,91.0,350,669.0,3.0,2.0,1.33,3.4,1.28,4.14,1.33,4.15,1.27,3.76,5,0.0,0.0,1,1,1,1,5,2,1,1,0,5,5,7,1.0,0.2857
1,266,168,65,77.0,870,747.0,3.0,1.0,1.57,2.37,1.56,2.6,1.62,2.63,1.56,2.44,4,1.0,1.0,1,1,1,1,4,3,1,1,3,4,7,7,0.5714,0.4286
1,220,37,36,83.0,1260,694.0,3.0,0.0,1.61,2.3,1.66,2.37,1.67,2.39,1.62,2.3,3,1.0,1.0,1,1,1,1,5,2,1,1,2,4,7,6,0.7143,0.3333
1,216,97,63,98.0,872,616.0,3.0,2.0,1.3,3.5,1.32,3.74,1.33,3.8,1.3,3.55,5,1.0,1.0,1,1,1,1,2,0,1,1,2,3,4,3,0.5,0.0
1,225,64,15,58.0,2095,903.0,3.0,0.0,2.1,1.72,2.2,1.75,2.21,1.77,2.13,1.72,3,1.0,1.0,0,0,0,0,1,1,0,0,4,5,5,6,0.2,0.1667
1,247,107,12,130.0,2165,430.0,3.0,0.0,1.11,7.0,1.11,8.05,1.14,8.5,1.1,7.04,3,1.0,1.0,1,1,1,1,6,0,1,1,1,1,7,1,0.8571,0.0
1,101,2,32,50.0,1395,1045.0,3.0,0.0,1.36,3.2,1.33,3.64,1.39,3.64,1.35,3.26,3,1.0,1.0,1,1,1,1,6,2,1,1,1,4,7,6,0.8571,0.3333
1,122,14,75,66.0,755,850.0,3.0,0.0,1.66,2.2,1.72,2.25,1.73,2.31,1.69,2.19,3,0.0,0.0,1,1,1,1,7,5,1,1,0,2,7,7,1.0,0.7143
1,234,96,4,1072.0,4950,8.0,3.0,0.0,1.01,21.0,1.01,25.99,1.03,28.4,1.01,19.49,3,1.0,1.0,1,1,1,1,5,1,1,1,2,3,7,4,0.7143,0.25
1,228,230,71,79.0,830,726.0,3.0,0.0,1.4,3.0,1.38,3.33,1.44,3.33,1.38,3.1,3,1.0,1.0,1,1,1,1,4,0,1,1,2,3,6,3,0.6667,0.0
1,70,72,70,56.0,831,920.0,3.0,0.0,1.66,2.2,1.71,2.27,1.71,2.33,1.67,2.21,3,0.0,0.0,1,1,1,1,1,0,1,1,2,2,3,2,0.3333,0.0
1,48,279,188,54.0,315,953.0,3.0,1.0,2.37,1.57,2.52,1.59,2.55,1.64,2.4,1.58,4,0.0,0.0,0,0,0,0,2,1,1,1,3,4,5,5,0.4,0.2
1,195,150,25,59.0,1573,901.0,3.0,0.0,1.4,3.0,1.47,2.9,1.49,3.2,1.41,2.92,3,1.0,1.0,1,1,1,1,2,0,1,1,2,6,4,6,0.5,0.0
1,231,250,7,74.0,3635,780.0,3.0,0.0,1.11,7.0,1.12,7.73,1.15,7.73,1.11,6.55,3,1.0,1.0,1,1,1,1,3,1,1,1,2,2,5,3,0.6,0.3333
1,39,224,115,73.0,466,794.0,3.0,2.0,1.3,3.5,1.31,3.85,1.35,3.85,1.3,3.49,5,0.0,0.0,1,1,1,1,1,0,1,1,2,2,3,2,0.3333,0.0
1,184,245,10,173.0,2980,327.0,3.0,0.0,1.16,5.0,1.14,6.69,1.04,23.0,1.03,16.14,3,1.0,1.0,1,1,1,1,6,0,1,1,0,1,6,1,1.0,0.0
1,174,265,45,88.0,1122,673.0,3.0,0.0,1.16,5.0,1.19,5.42,1.21,5.5,1.18,5.07,3,1.0,1.0,1,1,1,1,4,0,1,1,1,3,5,3,0.8,0.0
1,76,209,18,128.0,1940,431.0,3.0,0.0,1.3,3.5,1.36,3.48,1.37,3.6,1.33,3.35,3,1.0,1.0,1,1,1,1,5,1,1,1,2,4,7,5,0.7143,0.2
1,227,117,17,105.0,1950,541.0,3.0,0.0,1.12,6.0,1.12,7.42,1.16,7.42,1.12,6.45,3,1.0,1.0,1,1,1,1,4,2,1,1,0,4,4,6,1.0,0.3333
1,136,61,103,48.0,590,1070.0,3.0,1.0,1.44,2.75,1.47,2.93,1.47,3.49,1.43,2.84,4,0.0,0.0,1,1,1,1,2,0,1,1,1,3,3,3,0.6667,0.0
1,45,270,78,49.0,728,1051.0,3.0,0.0,2.0,1.8,1.92,1.99,2.0,1.99,1.93,1.87,3,0.0,0.0,0,1,0,0,5,3,1,1,1,4,6,7,0.8333,0.4286
1,285,190,110,93.0,490,665.0,3.0,0.0,1.9,1.9,1.87,2.04,1.97,2.04,1.86,1.95,3,0.0,0.0,0,1,1,1,1,0,1,1,0,1,1,1,1.0,0.0
1,210,25,46,26.0,1110,1535.0,3.0,0.0,1.5,2.62,1.5,2.8,1.52,2.8,1.48,2.68,3,0.0,0.0,1,1,1,1,4,2,1,1,3,5,7,7,0.5714,0.2857
1,44,8,1,129.0,8770,430.0,3.0,0.0,1.005,29.0,1.01,32.24,1.02,29.0,1.02,25.0,3,1.0,1.0,1,1,1,1,7,1,1,1,0,3,7,4,1.0,0.25
1,92,84,136,14.0,418,2110.0,3.0,2.0,4.0,1.25,4.85,1.22,4.85,1.25,4.52,1.21,5,0.0,0.0,0,0,0,0,1,2,0,0,0,2,1,4,1.0,0.5
1,146,16,122,104.0,453,572.0,3.0,0.0,1.14,5.5,1.17,6.02,1.18,6.15,1.15,5.47,3,0.0,0.0,1,1,1,1,1,0,1,1,0,2,1,2,1.0,0.0
1,99,193,64,90.0,870,671.0,3.0,0.0,1.44,2.75,1.4,3.22,1.45,3.22,1.4,3.01,3,1.0,1.0,1,1,1,1,1,0,1,1,2,3,3,3,0.3333,0.0
1,241,63,6,116.0,4450,465.0,3.0,1.0,1.12,6.0,1.13,7.31,1.14,7.51,1.11,6.53,4,1.0,1.0,1,1,1,1,2,2,0,1,0,2,2,4,1.0,0.5
1,169,49,127,33.0,433,1375.0,3.0,0.0,3.75,1.28,4.32,1.26,4.32,1.3,3.97,1.25,3,0.0,0.0,0,0,0,0,2,2,0,0,1,4,3,6,0.6667,0.3333
1,161,119,62,42.0,882,1186.0,3.0,1.0,3.75,1.28,4.22,1.27,4.22,1.3,3.9,1.25,4,0.0,0.0,0,0,0,0,1,1,0,0,2,2,3,3,0.3333,0.3333
1,244,278,87,124.0,680,449.0,3.0,1.0,1.3,3.5,1.29,4.05,1.3,4.08,1.27,3.79,4,1.0,1.0,1,1,1,1,4,0,1,1,2,1,6,1,0.6667,0.0
1,106,194,86,20.0,680,1750.0,3.0,2.0,2.62,1.5,2.75,1.51,2.75,1.56,2.58,1.51,5,0.0,0.0,0,0,0,0,3,2,1,1,3,1,6,3,0.5,0.6667
2,62,134,11,69.0,2415,835.0,3.0,1.0,1.4,3.0,1.5,2.8,1.5,3.07,1.42,2.86,4,1.0,1.0,1,1,1,1,5,1,1,1,1,3,6,4,0.8333,0.25
2,277,30,72,190.0,806,313.0,3.0,0.0,1.53,2.5,1.56,2.6,1.57,2.66,1.52,2.54,3,1.0,1.0,1,1,1,1,3,0,1,1,1,3,4,3,0.75,0.0
2,36,257,29,97.0,1415,634.0,3.0,2.0,1.28,3.75,1.29,4.05,1.33,4.05,1.29,3.68,5,1.0,1.0,1,1,1,1,1,0,1,1,0,3,1,3,1.0,0.0
2,88,15,13,315.0,2120,159.0,3.0,0.0,1.16,5.0,1.21,5.0,1.21,5.6,1.18,4.83,3,1.0,1.0,1,1,1,1,5,0,1,1,1,1,6,1,0.8333,0.0
2,164,114,22,155.0,1665,356.0,3.0,0.0,1.07,9.0,1.05,13.44,1.07,13.5,1.05,10.88,3,1.0,1.0,1,1,1,1,7,0,1,1,0,3,7,3,1.0,0.0
2,98,240,35,108.0,1280,506.0,3.0,0.0,1.8,2.0,1.85,2.07,1.91,2.11,1.8,2.02,3,1.0,1.0,1,1,1,1,3,0,1,1,1,1,4,1,0.75,0.0
2,27,56,5,57.0,4870,910.0,3.0,2.0,1.14,5.5,1.15,6.35,1.17,6.38,1.14,5.71,5,1.0,1.0,1,1,1,1,5,0,1,1,0,1,5,1,1.0,0.0
2,118,276,3,60.0,5615,894.0,3.0,2.0,1.08,9.0,1.09,9.35,1.11,9.5,1.08,8.19,5,1.0,1.0,1,1,1,1,6,1,1,1,0,3,6,4,1.0,0.25
2,113,41,21,51.0,1710,1020.0,3.0,2.0,1.22,4.33,1.24,4.55,1.28,4.73,1.23,4.28,5,1.0,1.0,1,1,1,1,5,1,1,1,1,3,6,4,0.8333,0.25
2,271,129,96,160.0,639,342.0,3.0,1.0,2.1,1.72,2.07,1.85,2.2,1.85,2.1,1.74,4,1.0,1.0,0,0,0,0,3,1,1,1,1,1,4,2,0.75,0.5
2,21,10,9,141.0,3020,398.0,3.0,0.0,1.1,8.0,1.08,9.87,1.1,9.9,1.07,8.68,3,1.0,1.0,1,1,1,1,5,1,1,1,0,2,5,3,1.0,0.3333
2,266,225,65,15.0,870,2095.0,3.0,1.0,1.8,2.0,1.85,2.07,1.85,2.1,1.8,2.02,4,0.0,0.0,1,1,1,1,3,0,1,1,1,1,4,1,0.75,0.0
2,109,103,38,67.0,1220,850.0,3.0,1.0,1.53,2.5,1.46,2.94,1.53,2.94,1.47,2.69,4,1.0,1.0,1,1,1,1,5,1,1,1,1,2,6,3,0.8333,0.3333
2,251,260,37,117.0,1220,463.0,3.0,0.0,1.66,2.2,1.72,2.25,1.76,2.28,1.68,2.2,3,1.0,1.0,1,1,1,1,3,1,1,1,1,2,4,3,0.75,0.3333
2,92,285,136,110.0,418,490.0,3.0,2.0,1.72,2.1,1.74,2.22,1.76,2.38,1.69,2.18,5,0.0,0.0,1,1,1,1,1,0,1,1,0,1,1,1,1.0,0.0
2,234,48,4,188.0,4950,315.0,3.0,1.0,1.07,10.0,1.06,12.52,1.09,13.0,1.06,9.81,4,1.0,1.0,1,1,1,1,3,1,1,1,2,1,5,2,0.6,0.5
2,70,195,70,25.0,831,1573.0,3.0,1.0,3.4,1.33,3.44,1.36,3.58,1.37,3.31,1.34,4,0.0,0.0,0,0,0,0,1,0,1,1,0,2,1,2,1.0,0.0
2,210,228,46,71.0,1110,830.0,3.0,1.0,1.66,2.2,1.71,2.27,1.71,2.31,1.66,2.22,4,1.0,1.0,1,1,1,1,3,2,1,1,1,2,4,4,0.75,0.5
2,76,146,18,122.0,1940,453.0,3.0,0.0,1.16,5.0,1.2,5.24,1.22,5.24,1.19,4.77,3,1.0,1.0,1,1,1,1,4,0,1,1,1,1,5,1,0.8,0.0
2,101,216,32,63.0,1395,872.0,3.0,1.0,1.2,4.5,1.15,6.35,1.2,6.35,1.15,5.55,4,1.0,1.0,1,1,1,1,3,0,1,1,3,2,6,2,0.5,0.0
2,227,174,17,45.0,1950,1122.0,3.0,1.0,1.33,3.4,1.32,3.74,1.36,3.74,1.32,3.4,4,1.0,1.0,1,1,1,1,2,1,1,1,2,3,4,4,0.5,0.25
2,99,169,64,127.0,870,433.0,3.0,1.0,1.5,2.62,1.52,2.73,1.57,2.79,1.5,2.6,4,1.0,1.0,1,1,1,1,1,0,1,1,0,2,1,2,1.0,0.0
2,144,248,8,39.0,3355,1212.0,3.0,1.0,1.25,4.0,1.24,4.65,1.25,4.7,1.22,4.34,4,1.0,1.0,1,1,1,1,5,4,1,1,0,1,5,5,1.0,0.8
2,231,122,7,75.0,3635,755.0,3.0,1.0,1.66,2.2,1.72,2.25,1.74,2.28,1.69,2.18,4,1.0,1.0,1,1,1,1,3,3,0,1,0,4,3,7,1.0,0.4286
2,242,201,16,85.0,2030,682.0,3.0,1.0,1.22,4.33,1.21,5.12,1.25,5.12,1.2,4.57,4,1.0,1.0,1,1,1,1,2,2,0,1,2,1,4,3,0.5,0.6667
2,91,39,40,115.0,1200,466.0,3.0,1.0,1.07,10.0,1.07,11.52,1.1,11.52,1.07,9.09,4,1.0,1.0,1,1,1,1,3,0,1,1,2,1,5,1,0.6,0.0
2,220,71,36,157.0,1260,350.0,3.0,0.0,1.44,2.75,1.51,2.75,1.51,2.94,1.46,2.73,3,1.0,1.0,1,1,1,1,3,4,0,0,2,1,5,5,0.6,0.8
2,44,45,1,78.0,8770,728.0,3.0,0.0,1.01,21.0,1.02,24.52,1.02,27.25,1.01,18.75,3,1.0,1.0,1,1,1,1,7,0,1,1,0,5,7,5,1.0,0.0
2,184,136,10,103.0,2980,590.0,3.0,1.0,1.2,4.5,1.24,4.55,1.25,4.87,1.21,4.43,4,1.0,1.0,1,1,1,1,5,1,1,1,1,1,6,2,0.8333,0.5
2,244,106,87,86.0,680,680.0,3.0,2.0,2.62,1.5,2.86,1.48,2.9,1.5,2.75,1.45,5,0.0,0.0,0,0,0,0,1,1,0,0,3,2,4,3,0.25,0.3333
2,241,161,6,62.0,4450,882.0,3.0,0.0,1.11,7.0,1.13,7.06,1.14,7.77,1.11,6.74,3,1.0,1.0,1,1,1,1,2,0,1,1,0,1,2,1,1.0,0.0
2,247,35,12,185.0,2165,317.0,3.0,0.0,1.16,5.0,1.16,6.16,1.18,6.7,1.15,5.54,3,1.0,1.0,1,1,1,1,5,0,1,1,1,2,6,2,0.8333,0.0
3,118,36,3,29.0,5615,1415.0,3.0,2.0,1.06,11.0,1.06,12.75,1.08,12.75,1.05,10.36,5,1.0,1.0,1,1,1,1,5,0,1,1,1,1,6,1,0.8333,0.0
3,98,27,35,5.0,1280,4870.0,3.0,0.0,2.2,1.66,2.42,1.65,2.42,1.73,2.28,1.64,3,0.0,0.0,0,0,0,0,2,1,1,1,1,4,3,5,0.6667,0.2
3,164,88,22,13.0,1665,2120.0,3.0,1.0,1.16,5.0,1.2,5.37,1.24,5.37,1.19,4.81,4,0.0,0.0,1,1,1,1,7,2,1,1,0,3,7,5,1.0,0.4
3,113,266,21,65.0,1710,870.0,3.0,0.0,1.22,4.33,1.24,4.72,1.28,4.72,1.23,4.17,3,1.0,1.0,1,1,1,1,5,0,1,1,0,3,5,3,1.0,0.0
3,277,62,72,11.0,806,2415.0,3.0,1.0,3.75,1.28,4.0,1.3,4.05,1.31,3.73,1.28,4,0.0,0.0,0,0,0,0,1,3,0,0,2,2,3,5,0.3333,0.6
3,144,271,8,96.0,3355,639.0,3.0,1.0,1.05,12.0,1.06,12.75,1.07,14.0,1.05,10.75,4,1.0,1.0,1,1,1,1,5,1,1,1,0,2,5,3,1.0,0.3333
3,76,227,18,17.0,1940,1950.0,3.0,2.0,2.0,1.8,2.12,1.83,2.12,1.91,2.01,1.81,5,0.0,0.0,0,0,0,0,2,0,1,1,2,2,4,2,0.5,0.0
3,70,92,70,136.0,831,418.0,3.0,0.0,1.25,4.0,1.25,4.55,1.27,4.65,1.23,4.21,3,1.0,1.0,1,1,1,1,1,0,1,1,0,1,1,1,1.0,0.0
3,109,242,38,16.0,1220,2030.0,3.0,0.0,2.2,1.66,2.31,1.7,2.31,1.77,2.16,1.69,3,0.0,0.0,0,0,0,0,5,0,1,1,0,2,5,2,1.0,0.0
3,231,99,7,64.0,3635,870.0,3.0,1.0,1.12,6.0,1.14,7.1,1.15,7.2,1.12,6.33,4,1.0,1.0,1,1,1,1,2,0,1,1,1,1,3,1,0.6667,0.0
3,247,91,12,40.0,2165,1200.0,3.0,0.0,2.3,1.61,2.39,1.66,2.4,1.71,2.28,1.64,3,1.0,1.0,0,0,0,0,4,0,1,1,1,3,5,3,0.8,0.0
3,44,101,1,32.0,8770,1395.0,3.0,0.0,1.02,19.0,1.03,19.78,1.04,20.5,1.02,16.14,3,1.0,1.0,1,1,1,1,6,1,1,1,1,2,7,3,0.8571,0.3333
3,21,251,9,37.0,3020,1220.0,3.0,2.0,1.36,3.2,1.36,3.55,1.38,3.55,1.34,3.3,5,1.0,1.0,1,1,1,1,2,2,0,1,3,1,5,3,0.4,0.6667
3,234,210,4,46.0,4950,1110.0,3.0,0.0,1.2,4.5,1.21,5.14,1.24,5.14,1.19,4.72,3,1.0,1.0,1,1,1,1,3,0,1,1,0,3,3,3,1.0,0.0
3,241,220,6,36.0,4450,1260.0,3.0,0.0,1.22,4.33,1.23,4.88,1.27,4.88,1.23,4.28,3,1.0,1.0,1,1,1,1,2,2,0,1,0,1,2,3,1.0,0.6667
3,184,244,10,87.0,2980,680.0,3.0,0.0,1.3,3.5,1.34,3.62,1.37,3.64,1.33,3.39,3,1.0,1.0,1,1,1,1,2,0,1,1,3,1,5,1,0.4,0.0
4,118,109,3,38.0,5615,1220.0,3.0,2.0,1.33,3.4,1.32,3.8,1.38,3.8,1.32,3.44,5,1.0,1.0,1,1,1,1,4,1,1,1,1,4,5,5,0.8,0.2
4,144,113,8,21.0,3355,1710.0,3.0,1.0,1.61,2.3,1.69,2.34,1.72,2.35,1.66,2.26,4,1.0,1.0,1,1,1,1,5,2,1,1,0,3,5,5,1.0,0.4
4,164,98,22,35.0,1665,1280.0,3.0,0.0,1.22,4.33,1.25,4.6,1.26,4.8,1.23,4.26,3,1.0,1.0,1,1,1,1,7,0,1,1,0,2,7,2,1.0,0.0
4,277,21,72,9.0,806,3020.0,3.0,1.0,5.0,1.16,5.7,1.18,5.9,1.2,5.18,1.17,4,0.0,0.0,0,0,0,0,1,1,0,0,0,1,1,2,1.0,0.5
4,247,231,12,7.0,2165,3635.0,3.0,2.0,1.66,2.2,1.79,2.17,1.83,2.33,1.7,2.17,5,0.0,0.0,1,1,1,1,3,0,1,1,1,2,4,2,0.75,0.0
4,44,70,1,70.0,8770,831.0,3.0,0.0,1.005,34.0,1.01,33.9,1.02,52.25,1.01,25.41,3,1.0,1.0,1,1,1,1,6,0,1,1,0,1,6,1,1.0,0.0
4,234,76,4,18.0,4950,1940.0,3.0,2.0,1.44,2.75,1.43,3.14,1.47,3.2,1.42,2.92,5,1.0,1.0,1,1,1,1,3,0,1,1,0,2,3,2,1.0,0.0
4,241,184,6,10.0,4450,2980.0,3.0,0.0,1.4,3.0,1.41,3.22,1.46,3.22,1.42,2.92,3,1.0,1.0,1,1,1,1,1,0,1,1,1,2,2,2,0.5,0.0
5,144,118,8,3.0,3355,5615.0,3.0,0.0,1.57,2.37,1.63,2.46,1.65,2.64,1.58,2.42,3,0.0,0.0,1,1,1,1,4,2,1,1,1,2,5,4,0.8,0.5
5,277,164,72,22.0,806,1665.0,3.0,1.0,9.0,1.08,10.36,1.08,10.5,1.11,8.6,1.08,4,0.0,0.0,0,0,0,0,1,4,0,0,0,3,1,7,1.0,0.5714
5,241,234,6,4.0,4450,4950.0,3.0,1.0,1.5,2.62,1.54,2.7,1.55,2.75,1.5,1.65,4,0.0,0.0,1,1,1,1,1,1,0,1,0,2,1,3,1.0,0.3333
5,44,247,1,12.0,8770,2165.0,3.0,1.0,1.02,19.0,1.05,15.85,1.05,19.5,1.03,15.03,4,1.0,1.0,1,1,1,1,6,1,1,1,0,2,6,3,1.0,0.3333
6,144,277,8,72.0,3355,806.0,3.0,0.0,1.12,6.0,1.14,7.35,1.15,7.5,1.13,6.38,3,1.0,1.0,1,1,1,1,2,0,1,1,2,1,4,1,0.5,0.0
6,44,241,1,6.0,8770,4450.0,3.0,0.0,1.12,6.0,1.14,7.07,1.17,7.07,1.13,6.18,3,1.0,1.0,1,1,1,1,5,0,1,1,1,1,6,1,0.8333,0.0
7,44,144,1,8.0,8770,3355.0,3.0,0.0,1.22,4.33,1.24,4.75,1.33,4.95,1.23,4.42,3,1.0,1.0,1,1,1,1,5,0,1,1,0,2,5,2,1.0,0.0
1,234,39,13,96.0,2710,592.0,3.0,0.0,1.08,8.0,1.08,10.62,1.11,10.62,1.08,8.01,3,1.0,1.0,1,1,1,1,5,1,1,1,2,2,7,3,0.7143,0.3333
1,165,89,109,61.0,520,827.0,3.0,1.0,2.0,1.8,2.12,1.81,2.18,1.85,2.04,1.78,4,0.0,0.0,0,0,0,0,1,0,1,1,3,4,4,4,0.25,0.0
1,71,129,63,79.0,810,687.0,3.0,0.0,1.28,3.75,1.28,4.15,1.31,4.15,1.27,3.81,3,1.0,1.0,1,1,1,1,5,2,1,1,0,2,5,4,1.0,0.5
1,271,209,31,93.0,1320,602.0,3.0,1.0,1.2,4.5,1.19,5.42,1.22,5.42,1.18,4.81,4,1.0,1.0,1,1,1,1,4,1,1,1,0,4,4,5,1.0,0.2
1,27,170,46,303.0,997,115.0,3.0,2.0,1.16,5.0,1.2,5.21,1.2,5.5,1.18,5.0,5,1.0,1.0,1,1,1,1,5,0,1,1,2,3,7,3,0.7143,0.0
1,248,70,6,116.0,4080,493.0,3.0,0.0,1.03,15.0,1.03,17.6,1.04,21.0,1.03,14.56,3,1.0,1.0,1,1,1,1,5,1,1,1,1,2,6,3,0.8333,0.3333
1,252,216,144,92.0,391,602.0,3.0,1.0,1.8,2.0,1.79,2.15,1.82,2.15,1.77,2.05,4,0.0,0.0,1,1,1,1,1,2,0,0,3,2,4,4,0.25,0.5
