Round_num,Winner_Id,Loser_Id,WRank,LRank,WPts,LPts,Wsets,Lsets,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,SetsTotales,LabelWinnerRank,LabelWinnerPoints,LabelWinnerOddsB65,LabelWinnerOddsPS,LabelWinnerOddsMAX,LabelWinnerOddsAvg,WinnerRoundsWon,LoserRoundsWon,LabelWinnerRounds,LabelWinnerRoundsAndOddsAvg,WinnerRoundsLost,LoserRoundsLost,WinnerRoundsPlayed,LoserRoundsPlayed,LabelWinnerRoundsWonOverAll,LabelLoserRoundsWonOverAll
1,156,258,84,131.0,709,457.0,2.0,1.0,2.0,1.8,1.44,2.73,3.63,1.28,2.13,1.78,2.17,1.68,2.25,1.85,2.06,1.77,3,1.0,1.0,0,0,0,0,4,2,1,1,3,2,7,4,0.5714,0.5
1,44,268,8,72.0,4420,806.0,2.0,0.0,1.08,8.0,1.87,1.89,1.22,4.11,1.08,9.67,1.6,2.31,1.1,9.67,1.08,8.17,2,1.0,1.0,1,1,1,1,3,2,1,1,1,2,4,4,0.75,0.5
1,153,161,71,34.0,809,1550.0,2.0,1.0,1.72,2.1,1.23,4.11,2.61,1.48,1.79,2.13,1.21,4.41,1.8,2.2,1.72,2.13,3,0.0,0.0,1,1,1,1,4,5,0,0,1,2,5,7,0.8,0.7143
1,252,247,100,44.0,626,1245.0,2.0,0.0,2.62,1.5,3.63,1.28,1.34,3.18,2.8,1.49,1.07,8.61,2.8,1.53,2.65,1.49,2,0.0,0.0,0,0,0,0,1,5,0,0,2,1,3,6,0.3333,0.8333
1,77,212,50,129.0,1120,466.0,2.0,0.0,2.37,1.57,1.22,4.11,2.18,1.67,2.36,1.65,3.08,1.37,2.5,1.65,2.38,1.59,2,1.0,1.0,0,0,0,0,5,2,1,1,2,4,7,6,0.7143,0.3333
1,276,176,12,107.0,3136,604.0,2.0,0.0,1.08,8.0,2.61,1.48,1.65,2.23,1.08,9.33,1.25,3.95,1.1,10.2,1.07,8.45,2,1.0,1.0,1,1,1,1,3,0,1,1,2,2,5,2,0.6,0.0
1,243,23,24,159.0,1940,369.0,2.0,0.0,1.16,5.0,1.34,3.18,3.05,1.37,1.19,5.2,1.5,2.6,1.25,5.2,1.21,4.5,2,1.0,1.0,1,1,1,1,3,0,1,1,4,3,7,3,0.4286,0.0
1,249,41,514,92.0,45,665.0,2.0,0.0,2.2,1.66,2.18,1.67,1.29,3.51,2.54,1.57,3.34,1.32,2.54,1.69,2.34,1.6,2,0.0,0.0,0,0,0,0,4,2,1,1,2,2,6,4,0.6667,0.5
1,184,190,20,60.0,2305,970.0,2.0,1.0,1.44,2.75,1.65,2.23,1.38,2.99,1.49,2.81,1.08,7.87,1.5,2.82,1.47,2.71,3,1.0,1.0,1,1,1,1,6,2,1,1,0,2,6,4,1.0,0.5
1,149,58,63,28.0,912,1690.0,2.0,0.0,2.1,1.72,3.05,1.37,1.44,2.75,2.33,1.67,1.1,7.07,2.33,1.75,2.19,1.69,2,0.0,0.0,0,0,0,0,3,5,0,0,1,2,4,7,0.75,0.7143
1,31,85,99,289.0,630,173.0,2.0,0.0,1.12,6.0,1.29,3.51,1.39,2.95,1.15,6.13,1.37,3.06,1.18,6.5,1.14,5.79,2,1.0,1.0,1,1,1,1,4,0,1,1,1,1,5,1,0.8,0.0
1,269,189,29,32.0,1672,1579.0,2.0,1.0,2.2,1.66,1.38,2.99,1.57,2.37,2.16,1.77,1.18,4.85,2.23,1.77,2.13,1.72,3,1.0,1.0,0,0,0,0,4,0,1,1,1,3,5,3,0.8,0.0
1,246,267,36,57.0,1512,1005.0,2.0,0.0,1.28,3.75,1.44,2.75,1.38,2.97,1.3,3.84,1.1,7.21,1.31,4.05,1.29,3.64,2,1.0,1.0,1,1,1,1,4,2,1,1,1,3,5,5,0.8,0.4
1,150,116,58,33.0,988,1575.0,2.0,0.0,2.75,1.44,1.39,2.95,1.49,2.58,2.6,1.55,1.28,3.64,2.85,1.55,2.72,1.46,2,0.0,0.0,0,0,0,0,5,2,1,1,1,2,6,4,0.8333,0.5
1,152,232,69,62.0,825,933.0,2.0,1.0,1.57,2.37,1.57,2.37,1.35,3.14,1.65,2.36,2.22,1.65,1.67,2.41,1.61,2.33,3,0.0,0.0,1,1,1,1,4,1,1,1,3,5,7,6,0.5714,0.1667
1,42,54,137,78.0,423,760.0,2.0,0.0,2.0,1.8,1.38,2.97,1.18,4.86,1.81,2.1,1.44,2.76,2.05,2.15,1.83,1.98,2,0.0,0.0,0,1,1,1,1,0,1,1,1,1,2,1,0.5,0.0
1,47,29,96,40.0,648,1355.0,2.0,0.0,2.75,1.44,1.49,2.58,1.23,4.11,2.7,1.52,1.7,2.14,2.8,1.54,2.64,1.49,2,0.0,0.0,0,0,0,0,4,4,0,0,0,1,4,5,1.0,0.8
1,118,94,10,83.0,3521,731.0,2.0,1.0,1.14,5.5,1.35,3.14,1.02,15.97,1.14,6.31,1.3,3.52,1.2,6.4,1.14,5.71,3,1.0,1.0,1,1,1,1,5,0,1,1,0,3,5,3,1.0,0.0
1,102,18,35,164.0,1513,355.0,2.0,1.0,1.25,4.0,1.18,4.86,2.26,1.62,1.25,4.31,2.05,1.77,1.27,4.31,1.25,4.01,3,1.0,1.0,1,1,1,1,3,0,1,1,1,1,4,1,0.75,0.0
1,14,92,25,79.0,1825,759.0,2.0,1.0,1.36,3.2,1.23,4.11,1.53,2.49,1.46,2.91,2.22,1.65,1.46,3.2,1.41,2.92,3,1.0,1.0,1,1,1,1,4,1,1,1,2,5,6,6,0.6667,0.1667
1,40,186,21,210.0,2150,279.0,2.0,0.0,1.2,4.5,1.02,15.97,1.04,11.26,1.27,4.18,3.85,1.26,1.27,4.8,1.23,4.19,2,1.0,1.0,1,1,1,1,7,2,1,1,0,2,7,4,1.0,0.5
1,281,216,116,106.0,554,605.0,2.0,0.0,1.14,5.5,2.26,1.62,1.24,3.99,1.17,5.85,3.42,1.32,1.18,6.75,1.15,5.48,2,0.0,0.0,1,1,1,1,5,0,1,1,2,3,7,3,0.7143,0.0
1,218,259,59,64.0,983,910.0,2.0,0.0,1.28,3.75,1.53,2.49,1.29,3.57,1.32,3.66,1.61,2.32,1.32,3.85,1.29,3.63,2,1.0,1.0,1,1,1,1,3,2,1,1,1,3,4,5,0.75,0.4
1,119,38,23,118.0,1973,544.0,2.0,1.0,1.36,3.2,1.04,11.26,1.13,5.9,1.3,3.85,5.41,1.15,1.36,3.85,1.32,3.39,3,1.0,1.0,1,1,1,1,2,1,1,1,1,3,3,4,0.6667,0.25
1,248,36,73,17.0,783,2565.0,2.0,1.0,2.37,1.57,1.24,3.99,1.15,5.26,2.36,1.65,2.18,1.68,2.5,1.7,2.33,1.61,3,0.0,0.0,0,0,0,0,3,3,0,0,1,4,4,7,0.75,0.4286
1,221,274,51,265.0,1110,205.0,2.0,0.0,1.08,8.0,1.29,3.57,1.58,2.36,1.09,8.68,1.64,2.25,1.1,9.3,1.08,7.82,2,1.0,1.0,1,1,1,1,3,1,1,1,2,3,5,4,0.6,0.25
1,69,163,22,86.0,2055,699.0,2.0,0.0,1.25,4.0,1.13,5.9,1.57,2.37,1.27,4.19,9.16,1.06,1.28,4.22,1.25,4.0,2,1.0,1.0,1,1,1,1,7,0,1,1,0,4,7,4,1.0,0.0
1,233,183,43,39.0,1260,1432.0,2.0,0.0,1.25,4.0,1.15,5.26,1.23,4.12,1.29,3.95,1.09,7.52,1.3,4.4,1.26,3.91,2,0.0,0.0,1,1,1,1,4,3,1,1,2,4,6,7,0.6667,0.4286
1,196,125,117,65.0,547,908.0,2.0,1.0,1.57,2.37,1.58,2.36,1.56,2.38,1.63,2.41,1.13,5.89,1.7,2.45,1.61,2.33,3,0.0,0.0,1,1,1,1,1,0,1,1,2,4,3,4,0.3333,0.0
1,266,167,87,166.0,695,353.0,2.0,1.0,2.0,1.8,1.57,2.37,2.53,1.51,1.94,1.94,1.49,2.61,2.11,2.01,1.97,1.84,3,1.0,1.0,0,0,0,0,4,1,1,1,3,5,7,6,0.5714,0.1667
1,238,229,238,105.0,238,605.0,2.0,1.0,1.57,2.37,1.23,4.12,1.07,8.53,1.65,2.37,1.78,2.02,1.75,2.44,1.62,2.3,3,0.0,0.0,1,1,1,1,3,0,1,1,1,2,4,2,0.75,0.0
1,74,272,1,90.0,6486,672.0,2.0,1.0,1.07,9.0,1.56,2.38,2.69,1.45,1.09,8.72,1.14,5.64,1.11,9.3,1.09,7.7,3,1.0,1.0,1,1,1,1,4,2,1,1,2,4,6,6,0.6667,0.3333
1,135,98,11,41.0,3505,1333.0,2.0,0.0,1.57,2.37,2.53,1.51,1.1,6.83,1.58,2.52,2.0,1.8,1.64,2.52,1.59,2.37,2,1.0,1.0,1,1,1,1,4,2,1,1,1,2,5,4,0.8,0.5
1,228,107,132,148.0,448,398.0,2.0,1.0,2.75,1.44,1.07,8.53,1.42,2.8,2.81,1.49,1.48,2.62,2.9,1.51,2.73,1.46,3,1.0,1.0,0,0,0,0,1,1,0,0,0,4,1,5,1.0,0.2
1,75,146,16,45.0,2812,1210.0,2.0,0.0,1.44,2.75,2.69,1.45,2.29,1.61,1.44,3.0,1.07,8.89,1.48,3.05,1.43,2.82,2,1.0,1.0,1,1,1,1,4,1,1,1,2,4,6,5,0.6667,0.2
1,169,177,27,77.0,1767,761.0,2.0,0.0,1.44,2.75,1.1,6.83,1.04,11.66,1.41,3.11,1.26,3.89,1.48,3.11,1.43,2.84,2,1.0,1.0,1,1,1,1,3,3,0,1,2,1,5,4,0.6,0.75
1,270,95,76,61.0,770,936.0,1.0,0.0,2.75,1.44,1.42,2.8,1.42,2.82,2.86,1.47,1.28,3.66,2.86,1.5,2.73,1.46,1,0.0,0.0,0,0,0,0,2,2,0,0,2,3,4,5,0.5,0.4
1,126,148,14,70.0,2965,820.0,2.0,0.0,1.06,10.0,2.29,1.61,1.54,2.43,1.08,9.69,1.39,3.0,1.09,13.0,1.07,9.14,2,1.0,1.0,1,1,1,1,6,0,1,1,1,2,7,2,0.8571,0.0
1,141,22,3,47.0,5533,1168.0,2.0,1.0,1.12,6.0,1.04,11.66,1.26,3.81,1.13,6.83,1.3,3.5,1.15,7.0,1.13,6.23,3,1.0,1.0,1,1,1,1,6,2,1,1,0,4,6,6,1.0,0.3333
1,215,80,104,,613,,2.0,0.0,1.02,17.0,1.42,2.82,1.11,6.38,1.04,15.76,1.15,5.55,1.05,21.0,1.03,13.6,2,,,1,1,1,1,4,0,1,1,0,1,4,1,1.0,0.0
1,205,264,42,141.0,1277,417.0,2.0,0.0,1.44,2.75,1.54,2.43,2.25,1.62,1.55,2.6,6.25,1.12,1.55,2.8,1.48,2.66,2,1.0,1.0,1,1,1,1,5,3,1,1,2,1,7,4,0.7143,0.75
1,50,200,30,,1642,,2.0,0.0,1.02,17.0,1.26,3.81,1.13,5.81,1.01,27.48,1.09,7.41,1.03,27.48,1.02,17.18,2,,,1,1,1,1,5,0,1,1,1,1,6,1,0.8333,0.0
1,233,103,14,73.0,3122,932.0,2.0,0.0,1.1,7.0,1.06,8.94,1.61,2.27,1.12,7.26,1.15,5.41,1.13,8.0,1.11,6.78,2,1.0,1.0,1,1,1,1,4,2,1,1,2,3,6,5,0.6667,0.4
1,41,196,134,59.0,529,1104.0,2.0,1.0,4.0,1.25,1.5,2.57,1.04,11.01,3.77,1.31,1.42,2.86,4.3,1.31,3.98,1.25,3,0.0,0.0,0,0,0,0,2,1,1,1,2,2,4,3,0.5,0.3333
1,124,38,106,46.0,656,1314.0,2.0,1.0,2.2,1.66,1.38,2.99,1.01,21.57,2.41,1.63,1.07,9.0,2.46,1.72,2.29,1.63,3,0.0,0.0,0,0,0,0,3,1,1,1,2,3,5,4,0.6,0.25
1,150,122,31,124.0,1775,586.0,2.0,0.0,1.1,7.0,1.61,2.27,2.14,1.69,1.11,7.9,1.53,2.5,1.14,8.55,1.1,7.17,2,1.0,1.0,1,1,1,1,5,0,1,1,1,1,6,1,0.8333,0.0
1,197,249,189,55.0,349,1133.0,2.0,0.0,4.0,1.25,1.04,11.01,2.61,1.48,4.23,1.26,1.22,4.34,4.5,1.3,4.03,1.24,2,0.0,0.0,0,0,0,0,1,4,0,0,1,2,2,6,0.5,0.6667
1,50,22,24,64.0,2240,1035.0,2.0,0.0,1.25,4.0,1.01,21.57,1.13,5.83,1.27,4.13,1.24,4.1,1.29,4.2,1.26,3.93,2,1.0,1.0,1,1,1,1,5,2,1,1,1,4,6,6,0.8333,0.3333
1,184,125,20,122.0,2490,601.0,2.0,0.0,1.06,10.0,2.14,1.69,1.49,2.59,1.06,11.51,2.05,1.77,1.07,13.0,1.05,10.31,2,1.0,1.0,1,1,1,1,6,0,1,1,0,4,6,4,1.0,0.0
1,141,208,2,70.0,7255,945.0,2.0,0.0,1.05,11.0,2.61,1.48,2.99,1.38,1.05,13.31,1.23,4.16,1.07,14.5,1.04,11.45,2,1.0,1.0,1,1,1,1,6,1,1,1,0,4,6,5,1.0,0.2
1,161,240,96,104.0,738,680.0,2.0,1.0,1.53,2.5,1.13,5.83,2.4,1.56,1.57,2.54,2.89,1.42,1.62,2.55,1.56,2.44,3,1.0,1.0,1,1,1,1,5,0,1,1,2,2,7,2,0.7143,0.0
1,272,114,161,75.0,427,929.0,2.0,0.0,1.61,2.3,1.49,2.59,1.06,9.23,1.75,2.19,1.51,2.59,1.75,2.47,1.65,2.26,2,0.0,0.0,1,1,1,1,2,2,0,1,4,4,6,6,0.3333,0.3333
1,69,36,45,21.0,1325,2330.0,2.0,1.0,3.5,1.3,2.99,1.38,2.16,1.67,3.77,1.31,3.41,1.32,3.77,1.34,3.52,1.3,3,0.0,0.0,0,0,0,0,7,3,1,1,0,4,7,7,1.0,0.4286
1,281,277,72,54.0,932,1164.0,2.0,1.0,2.37,1.57,2.4,1.56,2.36,1.57,2.5,1.59,1.8,2.0,2.63,1.61,2.42,1.57,3,0.0,0.0,0,0,0,0,5,1,1,1,2,1,7,2,0.7143,0.5
1,29,212,37,183.0,1570,359.0,2.0,0.0,1.53,2.5,1.06,9.23,1.12,6.01,1.6,2.47,7.68,1.09,1.61,2.57,1.56,2.44,2,1.0,1.0,1,1,1,1,4,2,1,1,1,4,5,6,0.8,0.3333
1,99,0,159,74.0,429,930.0,1.0,0.0,2.62,1.5,2.16,1.67,1.04,10.96,2.88,1.47,2.04,1.79,2.9,1.51,2.71,1.47,1,0.0,0.0,0,0,0,0,3,4,0,0,0,2,3,6,1.0,0.6667
1,3,21,51,13.0,1234,3152.0,2.0,0.0,2.3,1.61,2.36,1.57,1.7,2.12,2.34,1.66,2.15,1.71,2.38,1.76,2.23,1.66,2,0.0,0.0,0,0,0,0,3,1,1,1,0,5,3,6,1.0,0.1667
1,58,259,27,79.0,1955,878.0,2.0,0.0,1.12,6.0,1.12,6.01,1.57,2.38,1.15,6.15,2.04,1.78,1.17,7.0,1.13,6.02,2,1.0,1.0,1,1,1,1,5,2,1,1,2,3,7,5,0.7143,0.4
1,188,145,131,111.0,545,636.0,2.0,0.0,1.2,4.5,1.04,10.96,1.14,5.57,1.22,4.82,1.2,4.62,1.25,4.85,1.2,4.49,2,0.0,0.0,1,1,1,1,1,0,1,1,1,3,2,3,0.5,0.0
1,95,189,785,28.0,26,1925.0,2.0,0.0,4.5,1.2,1.7,2.12,1.31,3.35,4.76,1.22,1.22,4.33,4.8,1.28,4.44,1.21,2,0.0,0.0,0,0,0,0,2,0,1,1,3,3,5,3,0.4,0.0
1,177,191,168,108.0,411,643.0,2.0,0.0,1.36,3.2,1.57,2.38,1.03,13.47,1.35,3.48,1.19,4.71,1.4,3.55,1.34,3.27,2,0.0,0.0,1,1,1,1,3,0,1,1,1,2,4,2,0.75,0.0
1,198,178,117,91.0,618,761.0,2.0,0.0,1.33,3.4,1.14,5.57,1.51,2.53,1.36,3.41,1.09,7.55,1.37,3.45,1.34,3.28,2,0.0,0.0,1,1,1,1,2,0,1,1,2,2,4,2,0.5,0.0
1,206,140,11,118.0,3736,614.0,2.0,0.0,1.11,6.5,1.31,3.35,1.07,8.56,1.1,8.19,1.18,4.87,1.13,8.19,1.11,6.67,2,1.0,1.0,1,1,1,1,6,1,1,1,0,5,6,6,1.0,0.1667
1,271,53,61,171.0,1075,400.0,2.0,0.0,1.53,2.5,1.03,13.47,5.23,1.15,1.5,2.76,2.84,1.43,1.62,2.76,1.52,2.56,2,1.0,1.0,1,1,1,1,2,1,1,1,3,1,5,2,0.4,0.5
1,186,42,94,97.0,755,726.0,2.0,0.0,1.9,1.9,1.51,2.53,2.08,1.73,2.0,1.89,1.65,2.27,2.1,1.93,1.95,1.86,2,1.0,1.0,0,0,0,0,2,1,1,1,2,1,4,2,0.5,0.5
1,138,218,150,98.0,446,722.0,2.0,0.0,1.61,2.3,1.07,8.56,1.7,2.13,1.61,2.45,3.44,1.32,1.64,2.45,1.6,2.34,2,0.0,0.0,1,1,1,1,2,3,0,0,2,1,4,4,0.5,0.75
1,45,104,8,112.0,4335,633.0,2.0,1.0,1.14,5.5,5.23,1.15,1.86,1.9,1.17,5.84,1.19,4.75,1.19,6.25,1.16,5.36,3,1.0,1.0,1,1,1,1,5,0,1,1,1,2,6,2,0.8333,0.0
1,205,67,62,68.0,1045,967.0,2.0,0.0,1.25,4.0,2.08,1.73,1.56,2.39,1.25,4.33,1.09,7.55,1.26,4.75,1.23,4.13,2,1.0,1.0,1,1,1,1,5,1,1,1,2,4,7,5,0.7143,0.2
1,265,152,157,95.0,430,750.0,2.0,0.0,1.57,2.37,1.7,2.13,1.2,4.46,1.54,2.62,1.5,2.62,1.62,2.68,1.53,2.51,2,0.0,0.0,1,1,1,1,3,4,0,0,0,3,3,7,1.0,0.5714
1,185,248,81,26.0,857,1982.0,2.0,0.0,4.5,1.2,1.86,1.9,1.37,3.02,4.21,1.26,1.91,1.89,4.7,1.27,4.17,1.23,2,0.0,0.0,0,0,0,0,1,3,0,0,4,1,5,4,0.2,0.75
1,247,73,38,33.0,1570,1631.0,2.0,1.0,2.37,1.57,1.56,2.39,1.36,3.06,2.45,1.61,1.3,3.55,2.5,1.65,2.36,1.59,3,0.0,0.0,0,0,0,0,5,2,1,1,1,4,6,6,0.8333,0.3333
1,221,160,29,123.0,1905,601.0,2.0,0.0,1.14,5.5,1.2,4.46,2.18,1.66,1.22,4.84,2.32,1.62,1.22,5.7,1.18,4.96,2,1.0,1.0,1,1,1,1,3,0,1,1,2,1,5,1,0.6,0.0
1,118,230,9,102.0,4080,698.0,2.0,0.0,1.07,9.0,1.37,3.02,1.43,2.77,1.09,8.99,2.07,1.77,1.12,10.2,1.08,8.23,2,1.0,1.0,1,1,1,1,5,0,1,1,0,1,5,1,1.0,0.0
1,162,109,5,89.0,4740,778.0,2.0,0.0,1.12,6.0,1.36,3.06,1.29,3.57,1.18,5.41,1.25,4.03,1.19,6.0,1.16,5.17,2,1.0,1.0,1,1,1,1,6,2,1,1,0,1,6,3,1.0,0.6667
1,14,222,63,143.0,1035,470.0,2.0,0.0,2.1,1.72,2.18,1.66,1.12,5.97,2.2,1.74,1.25,4.04,2.2,1.8,2.13,1.72,2,1.0,1.0,0,0,0,0,4,0,1,1,2,1,6,1,0.6667,0.0
1,215,242,53,19.0,1200,2538.0,2.0,0.0,2.5,1.53,1.43,2.77,1.1,6.91,2.21,1.74,1.78,2.05,2.5,1.74,2.35,1.6,2,0.0,0.0,0,0,0,0,4,3,1,1,0,2,4,5,1.0,0.6
1,166,132,178,522.0,378,71.0,2.0,0.0,1.22,4.33,1.29,3.57,1.17,4.95,1.19,5.31,1.58,2.41,1.23,5.4,1.19,4.68,2,1.0,1.0,1,1,1,1,1,1,0,1,0,2,1,3,1.0,0.3333
1,66,190,15,82.0,3016,840.0,2.0,1.0,1.1,7.0,1.12,5.97,1.1,6.59,1.09,9.27,1.38,3.09,1.11,10.2,1.08,8.16,3,1.0,1.0,1,1,1,1,5,2,1,1,2,2,7,4,0.7143,0.5
1,77,126,40,16.0,1475,2962.0,2.0,0.0,3.2,1.36,1.1,6.91,1.38,2.97,3.07,1.42,2.19,1.69,3.25,1.42,3.06,1.38,2,0.0,0.0,0,0,0,0,5,6,0,0,2,1,7,7,0.7143,0.8571
1,88,1,58,116.0,1105,618.0,2.0,0.0,1.16,5.0,1.17,4.95,1.08,7.61,1.25,4.41,1.25,4.06,1.25,5.5,1.22,4.31,2,1.0,1.0,1,1,1,1,1,0,1,1,2,3,3,3,0.3333,0.0
1,258,111,103,22.0,693,2271.0,2.0,0.0,2.1,1.72,1.1,6.59,10.49,1.05,2.17,1.76,1.09,7.8,2.35,1.85,2.17,1.7,2,0.0,0.0,0,0,0,0,2,2,0,0,2,5,4,7,0.5,0.2857
1,100,167,52,184.0,1230,359.0,2.0,0.0,1.1,7.0,1.38,2.97,1.3,3.49,1.15,6.29,2.09,1.75,1.15,7.95,1.1,6.88,2,1.0,1.0,1,1,1,1,5,1,1,1,2,5,7,6,0.7143,0.1667
1,55,266,100,36.0,714,1573.0,2.0,1.0,2.1,1.72,1.08,7.61,1.79,2.0,2.29,1.68,1.19,4.77,2.3,1.73,2.19,1.68,3,0.0,0.0,0,0,0,0,3,4,0,0,0,3,3,7,1.0,0.5714
1,153,217,47,304.0,1310,186.0,2.0,0.0,1.12,6.0,10.49,1.05,1.06,8.75,1.15,6.35,1.84,1.98,1.15,6.6,1.13,5.91,2,1.0,1.0,1,1,1,1,4,2,1,1,1,2,5,4,0.8,0.5
1,24,280,69,90.0,960,775.0,2.0,0.0,1.44,2.75,1.3,3.49,1.33,3.24,1.56,2.56,3.09,1.37,1.6,2.75,1.52,2.56,2,1.0,1.0,1,1,1,1,1,2,0,0,5,1,6,3,0.1667,0.6667
1,227,203,415,67.0,109,971.0,2.0,1.0,4.33,1.22,1.79,2.0,1.64,2.22,4.43,1.25,2.97,1.4,4.55,1.25,4.2,1.23,3,0.0,0.0,0,0,0,0,1,0,1,1,2,4,3,4,0.3333,0.0
1,244,134,84,119.0,838,605.0,2.0,0.0,4.33,1.22,1.06,8.75,2.13,1.7,4.2,1.26,1.27,3.81,4.36,1.3,4.0,1.25,2,1.0,1.0,0,0,0,0,2,1,1,1,2,2,4,3,0.5,0.3333
1,183,142,43,77.0,1360,906.0,2.0,0.0,1.28,3.75,1.33,3.24,1.38,2.96,1.29,3.94,1.28,3.71,1.32,4.0,1.28,3.71,2,1.0,1.0,1,1,1,1,3,3,0,1,4,4,7,7,0.4286,0.4286
1,139,199,4,172.0,5205,400.0,2.0,1.0,1.14,5.5,1.64,2.22,1.25,3.89,1.13,6.92,1.54,2.48,1.16,7.0,1.13,6.13,3,1.0,1.0,1,1,1,1,6,1,1,1,1,1,7,2,0.8571,0.5
1,6,149,65,50.0,1035,1255.0,2.0,1.0,1.72,2.1,2.13,1.7,1.81,1.97,1.7,2.27,1.51,2.57,1.75,2.3,1.68,2.19,3,0.0,0.0,1,1,1,1,4,3,1,1,2,1,6,4,0.6667,0.75
1,37,107,93,107.0,755,650.0,2.0,0.0,1.36,3.2,1.38,2.96,1.25,3.83,1.38,3.27,1.21,4.38,1.4,3.35,1.36,3.14,2,1.0,1.0,1,1,1,1,3,1,1,1,2,4,5,5,0.6,0.2
1,129,220,187,25.0,354,2165.0,2.0,1.0,3.0,1.4,1.25,3.89,1.08,7.55,2.93,1.45,1.07,8.76,3.23,1.45,2.96,1.4,3,0.0,0.0,0,0,0,0,2,3,0,0,0,2,2,5,1.0,0.6
1,246,7,57,141.0,1115,480.0,2.0,1.0,1.9,1.9,1.81,1.97,3.86,1.25,1.99,1.89,1.12,6.37,2.07,1.93,1.95,1.86,3,1.0,1.0,0,0,0,0,4,0,1,1,1,3,5,3,0.8,0.0
1,264,156,18,83.0,2546,839.0,2.0,0.0,1.22,4.33,1.25,3.83,2.36,1.58,1.24,4.47,1.07,8.41,1.29,4.55,1.23,4.2,2,1.0,1.0,1,1,1,1,3,4,0,0,1,3,4,7,0.75,0.5714
1,102,23,6,125.0,4700,576.0,2.0,1.0,1.3,3.5,1.08,7.55,1.56,2.39,1.29,3.9,1.52,2.55,1.33,3.9,1.29,3.58,3,1.0,1.0,1,1,1,1,3,0,1,1,1,3,4,3,0.75,0.0
1,234,243,142,30.0,479,1880.0,2.0,0.0,3.0,1.4,3.86,1.25,2.82,1.42,3.02,1.43,1.46,2.72,3.02,1.48,2.85,1.43,2,0.0,0.0,0,0,0,0,1,3,0,0,2,4,3,7,0.3333,0.4286
1,112,180,66,44.0,971,1335.0,2.0,0.0,1.66,2.2,2.36,1.58,1.41,2.85,1.8,2.11,1.67,2.21,1.8,2.27,1.69,2.16,2,0.0,0.0,1,1,1,1,2,4,0,0,3,3,5,7,0.4,0.5714
1,106,31,35,76.0,1573,918.0,2.0,1.0,1.28,3.75,1.56,2.39,1.94,1.82,1.27,4.1,1.24,4.11,1.32,4.5,1.25,3.98,3,1.0,1.0,1,1,1,1,3,4,0,0,2,1,5,5,0.6,0.8
1,257,61,49,56.0,1267,1130.0,2.0,0.0,1.2,4.5,2.82,1.42,1.07,8.1,1.21,4.91,1.04,11.56,1.23,4.95,1.2,4.57,2,1.0,1.0,1,1,1,1,3,2,1,1,3,3,6,5,0.5,0.4
1,89,87,87,99.0,798,718.0,2.0,1.0,1.57,2.37,1.41,2.85,2.08,1.73,1.56,2.57,1.4,2.95,1.62,2.6,1.55,2.47,3,1.0,1.0,1,1,1,1,3,2,1,1,0,3,3,5,1.0,0.4
1,225,232,41,23.0,1423,2256.0,2.0,1.0,2.37,1.57,1.94,1.82,1.24,3.98,2.37,1.65,1.84,1.97,2.41,1.67,2.33,1.61,3,0.0,0.0,0,0,0,0,3,1,1,1,2,5,5,6,0.6,0.1667
1,71,94,34,115.0,1573,619.0,2.0,0.0,1.14,5.5,1.07,8.1,1.09,7.3,1.15,6.23,2.86,1.43,1.17,6.4,1.14,5.69,2,1.0,1.0,1,1,1,1,6,0,1,1,0,3,6,3,1.0,0.0
1,115,131,17,80.0,2850,863.0,2.0,0.0,1.16,5.0,2.08,1.73,1.37,3.02,1.16,5.91,1.23,4.17,1.18,6.0,1.15,5.43,2,1.0,1.0,1,1,1,1,4,0,1,1,2,6,6,6,0.6667,0.0
1,40,274,71,235.0,935,270.0,2.0,0.0,1.11,6.5,1.24,3.98,4.88,1.17,1.17,5.72,1.22,4.35,1.17,6.5,1.15,5.51,2,1.0,1.0,1,1,1,1,7,1,1,1,0,3,7,4,1.0,0.25
1,135,268,12,60.0,3615,1103.0,2.0,0.0,1.44,2.75,1.09,7.3,4.08,1.23,1.45,2.95,2.84,1.43,1.49,2.95,1.44,2.8,2,1.0,1.0,1,1,1,1,4,2,1,1,1,2,5,4,0.8,0.5
1,79,224,42,164.0,1388,418.0,2.0,0.0,1.36,3.2,1.37,3.02,1.25,3.91,1.38,3.27,1.07,8.75,1.41,3.3,1.37,3.14,2,1.0,1.0,1,1,1,1,4,3,1,1,0,2,4,5,1.0,0.6
1,89,67,35,86.0,1870,910.0,2.0,0.0,1.08,8.0,1.16,5.03,1.02,14.19,1.06,11.94,4.21,1.23,1.09,11.94,1.07,8.9,2,1.0,1.0,1,1,1,1,3,1,1,1,0,4,3,5,1.0,0.2
1,103,227,62,146.0,1270,562.0,2.0,0.0,2.0,1.8,1.1,6.48,1.6,2.31,2.23,1.72,1.29,3.65,2.5,1.84,2.13,1.73,2,1.0,1.0,0,0,0,0,2,1,1,1,3,2,5,3,0.4,0.3333
1,74,88,2,63.0,7461,1264.0,2.0,0.0,1.14,5.5,2.12,1.7,1.77,2.02,1.12,7.4,1.24,4.14,1.16,8.0,1.11,6.54,2,1.0,1.0,1,1,1,1,4,1,1,1,2,2,6,3,0.6667,0.3333
